Address,Name Tag,Balance,Percentage,Txn Count
"0x0b9cb29f2ae1825fbfe163c611b30173b9991594","","136.05394483 BNB","0.00034433%","1"
"0x2207727034a0c85eacd83f3de43f8ce8cc55b279","","136.04381382 BNB","0.00034430%","3"
"0x40b9316e603b2796a62212af5fda94c23f6c82c6","","136.028318 BNB","0.00034426%","2"
"0x8aff51e0b487521a0e29daaaa9640b1cb6b952fa","","136.0054639 BNB","0.00034420%","10"
"0xd26264ac1caaee8a2c17479626ff1e0c3f7241e2","","135.996 BNB","0.00034418%","0"
"0xe906737de403eb2ad68d8f1837fa187ae4d34243","","135.9873407 BNB","0.00034416%","83"
"0x4017232d7f6bf4156f483603fe3a8131fd9e9206","","135.94627173 BNB","0.00034405%","82"
"0xe3984cf90cc1b2a84b608454aa1b9f6162c6027e","","135.9360904 BNB","0.00034403%","15"
"0x3cdfbd9376974c038406a929080d46e56545068c","","135.93070704 BNB","0.00034401%","1,559"
"0x1fb3ac95a3e65f1967cf5ec32ae8b3fdc7c0f948","","135.899874 BNB","0.00034394%","2"
"0x8da5c98e7e283395257099c6e1936f42908c6870","","135.83398117 BNB","0.00034377%","3"
"0xf224ada45e2db91fabdb7b9a1e78eaf7d5132889","","135.79054593 BNB","0.00034366%","170"
"0x72ec92257cbf3bd3cd0ad358878897ed8b8146fc","","135.786 BNB","0.00034365%","1"
"0xd5f643391c557f6b756229bb20b9e9c25cd824cc","","135.78550879 BNB","0.00034365%","4"
"0x36c34859bcf9dcc706f1fe2d5789f21f51495499","","135.785 BNB","0.00034365%","0"
"0x1b2c3bdf31d88c6d661cf7f70acbf3daae61b14a","","135.7615 BNB","0.00034359%","1"
"0x069b2619eb24367a46fda638bd1b88aa4dad7879","MoonDao: MNDAO Token","135.72624057 BNB","0.00034350%","57,387"
"0x4d3a8f748c04370287e113030fca1b3f5a759b95","","135.41938166 BNB","0.00034272%","7"
"0x23ba2697b19ee5192596a0aa1a17d2a3369c5331","","135.40521203 BNB","0.00034268%","12"
"0x084a37eac3e5ab05c361e49d70adebb82032877a","","135.38972077 BNB","0.00034265%","53"
"0x0ff9656a47b8af2dc1d6722310d59cc15d02c19e","","135.38360628 BNB","0.00034263%","10"
"0x3e212989933366798279c4f57929beb9df9c2fb3","","135.20755193 BNB","0.00034218%","2"
"0xe1c084a718796b8c64a963e977859ee38948627f","","135.1766462 BNB","0.00034211%","2"
"0x6557ee0d836b1d3501f683d2485defb2c263261e","","135.12282063 BNB","0.00034197%","392"
"0xbabe85bbe457d9a097e5abf07d9cfa5aa3a481c6","","135.0805288 BNB","0.00034186%","9"
"0x93ebfa8984c4537afaade4611cc90e295b4cbac0","","135.05792884 BNB","0.00034181%","7"
"0xed9b83c5d7b72b3341315fa1e130a67a2ffd6a4a","","135.00223015 BNB","0.00034167%","5"
"0x0a8c1e36cb5796770b530c4bcd3dafaeb60046a3","","135 BNB","0.00034166%","3"
"0x9cce932283183f637e4870a63bdf1e6c348dbb64","","134.98022947 BNB","0.00034161%","626"
"0x9d2e4c413b061e740602a63591a0f95463662de0","","134.97962648 BNB","0.00034161%","2"
"0x16f5f1ddb2c3ee0218c1a84ae490c7cf795d56bd","","134.97838013 BNB","0.00034160%","15"
"0xdb3dec845b9a8a3a6d97c23c620c3801b542538b","","134.97659505 BNB","0.00034160%","12"
"0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90","Safuu: SAFUU Token","134.85398757 BNB","0.00034129%","275,212"
"0x6f8666ad105c2002f1bccc4625f238ca5489fd4e","","134.84943262 BNB","0.00034128%","64"
"0x46546634e68835ba25cc71f445f2e1b9cc2d4252","","134.82937626 BNB","0.00034123%","29"
"0xe1e0194629debd759a94ed33ab628441d12abbbe","","134.82469728 BNB","0.00034122%","25"
"0x82a38ba69168c0de6526820b53c77f6b116b6b97","","134.82413434 BNB","0.00034121%","903"
"0xbeae701a0c70b9bffb74a6d418d749d12181e951","","134.62949346 BNB","0.00034072%","2"
"0x4548c8ef35a16bb78a013396b9785057535a4ccf","","134.53143951 BNB","0.00034047%","16"
"0x6aeb27493cf4f9763d51c29b32793a7503a1e228","","134.49168278 BNB","0.00034037%","49"
"0x7c351b953d8231247df97c286f24bcbc8fe564eb","","134.45149973 BNB","0.00034027%","2"
"0xaa352ba181796462012f716d71775b66e4cdd0c1","","134.44905279 BNB","0.00034027%","3"
"0xa323e8c8b5df1d8666e60c792ff8db9df9773905","","134.3360315 BNB","0.00033998%","10"
"0xcbd0f582fdb5cbe373dc497f429e13de01fb6ab4","","134.29244041 BNB","0.00033987%","0"
"0x8ff135db23da7d318ecf02ed136a723109303069","","134.2751503 BNB","0.00033983%","23"
"0xbf9172d019c1a5c19d5e7d418ce9e0002ed6d22b","","134.17087218 BNB","0.00033956%","6"
"0xe8b9c480c9bb7d0a5df3b9c9b3d103f135a61255","","134.14202238 BNB","0.00033949%","4"
"0xdf21e79cd2e0168b3e089615657c72411fc34b26","HOPPY: Deployer","134.13781499 BNB","0.00033948%","151"
"0x341d73d16818110d0239a281a6688f6c0624f802","","134.05539658 BNB","0.00033927%","11"
"0x22d7c0cdcc36abf7826d516e41961fa7f247652d","","133.9656648 BNB","0.00033904%","74"
"0x984bf87e280d7e82ac8f25b668f6cb5031a906c7","","133.89277284 BNB","0.00033886%","5""0xd2c1c4afea2b3c82986ad023f68a171c01bcaafe","","133.79829674 BNB","0.00033862%","106"
"0xd73b57c48ebd4b7f8655b631ec95f381fde4c8af","","133.67626576 BNB","0.00033831%","124"
"0x2da88951ebaf0b6e6cda10a5bc98eb57237988f2","","133.63594244 BNB","0.00033821%","365"
"0x09380845254207e83b7a77728a9cf58550f66221","","133.57743944 BNB","0.00033806%","7"
"0x4c15df0989c600c07c4b82b43b0243978f7bfa3d","","133.50318581 BNB","0.00033787%","5"
"0xdefd2490316fa261c392290ac4d5e55348da1a0e","","133.48228471 BNB","0.00033782%","404"
"0x5be4631494372b9a918328c4eb949a6f623e5fc7","","133.39912594 BNB","0.00033761%","7"
"0xe60ed98f54fd6b8bf85a642ebfa24687922b50a3","","133.32446233 BNB","0.00033742%","2"
"0xa3473f80fa0655af9e0b9eb4edebb0e2b284b286","","133.04696041 BNB","0.00033672%","7"
"0x38d2dddae5c238b837d0bd4db2d2c3227d731189","","133.0182605 BNB","0.00033664%","3"
"0x21e480142e5b5fc6aedc52bfbacb364eda416eeb","","132.85200844 BNB","0.00033622%","4"
"0x519801a6fb750ece0d09c417b398a685ac801a43","","132.84134298 BNB","0.00033620%","10"
"0xfe3d90bf5c8ee5d801c6f94038ac7933461494f1","","132.68 BNB","0.00033579%","2"
"0xa1ce37506eadf62d2be3741c644aa52a009d3a8b","","132.67911084 BNB","0.00033579%","1,511,084"
"0x23866c5695ea841ef5ce83590554c0877fe5fb17","","132.54670762 BNB","0.00033545%","4"
"0x192cd77489c7026513c239c7dbb142b8b4be25f3","","132.53883374 BNB","0.00033543%","421"
"0xfbe73640f5d43130d9349033c2c5c819b9f4615b","","132.50300669 BNB","0.00033534%","58"
"0x4747f58bcaa803e6f7aa7c712a2b58145d7126a8","","132.39959795 BNB","0.00033508%","15"
"0x7a1d27e928ccfeaa2c5182031aeb6f2ecb07ea13","","132.36155904 BNB","0.00033498%","13"
"0xabbb0a327db08c143fcda9afbceda233afc49f19","","132.30934024 BNB","0.00033485%","7"
"0x687d124ec49fb0aa0cb08de4438abf171f3c53b5","","132.30382545 BNB","0.00033484%","9"
"0x29222c1299fa895fd872b0af3bf38da17c63e3de","","132.21505298 BNB","0.00033461%","702"
"0xf8ba937177ee910b1f3afa43a0bc2d94ee85f046","","132.18875975 BNB","0.00033454%","0"
"0x79d60111755c85d346800a2fe370a4fecb1ae8fa","","132.11242633 BNB","0.00033435%","114"
"0x0f6ebbec55ab18e43a647e0163f9b57fd8bd2dd1","","132.00010552 BNB","0.00033407%","5"
"0x65f3cd0323f8286ee15f887ce18c3f2042477053","","131.75781596 BNB","0.00033345%","10"
"0x675d5c39959aca07e0a99c2c543d1d93c8c8a904","","131.73288965 BNB","0.00033339%","8"
"0x1859235ffcd76fffd2beac9ea39198ac4bfd5a9f","","131.694929 BNB","0.00033329%","2"
"0xc252d2718af32a1e5ff8bcb5afa6b6d787783ad5","","131.64759903 BNB","0.00033318%","14"
"0x6c310cb6968daa7c85aefbf110f71f5ef28713cf","","131.6084 BNB","0.00033308%","2"
"0x641215a3e0081d7058d5d8e4236642c9f8875580","","131.60761948 BNB","0.00033307%","24"
"0x8b36553c1c4a0a7ab3d6057d8bf5b913ea570727","","131.58479261 BNB","0.00033302%","6"
"0x1ad435045671bcf03da1e4efa943a24d1746f97d","","131.54023095 BNB","0.00033290%","7"
"0xf044146c80bef60e9f3fba5399636ec93b985e66","","131.534119 BNB","0.00033289%","0"
"0xc0852ac2e144ba7034cf5d22448d28c224ed5ef2","","131.52826975 BNB","0.00033287%","9"
"0x341bcf37ea19809199fd027d80b525d98b74acd2","","131.42924932 BNB","0.00033262%","840"
"0x9428274b30698f3c8c50d04f5cf1f41dd23c9b83","","131.41338078 BNB","0.00033258%","2"
"0x8b4731f947f0a0459d8ebd960515116e5405e2d5","","131.41067059 BNB","0.00033258%","35"
"0x9f678495b4c3404d511b6dfc3091d1fc82be3d40","","131.37051154 BNB","0.00033247%","0"
"0xf93bc3c2c9a7fb6d765b77836c878c279d45498c","","131.33877438 BNB","0.00033239%","44"
"0xee815364aae58d4facff60a4a9374e998594294c","","131.2142898 BNB","0.00033208%","41"
"0xeb175b9411127a628ea053acc4eaec2c246fc5c5","","131.2030261 BNB","0.00033205%","2"
"0x4e305051d16ffffd43df38ade38a5598ff21369a","","131.16051288 BNB","0.00033194%","6"
"0xefd672dcd4aabe2eb91cd0f31640116966d0b6d0","","131.13885635 BNB","0.00033189%","21"
"0x63ac1962ff47921cbf66f444b907f8ab93da4f08","Corsac: CSCT Token","131.01208431 BNB","0.00033157%","3,091"
"0xe97cc97b581f62427b47c0a7255be72c22cfdcd6","","131 BNB","0.00033154%","3"
"0x5d2a786372d17c43caf7653046296e25624eb0b7","","131 BNB","0.00033154%","0"
"0x4e47de301f61ce1a28a80274b16bd2de4248da30","","130.90768537 BNB","0.00033130%","1"
"0x84f74e97ebab432cee185d601290ce0a483987a5","","130.9 BNB","0.00033128%","30"
"0xe57913c6ab11f62751c36f5cf9eb0d0b68336319","","130.88472207 BNB","0.00033124%","3"
"0x41db978ea40660ce4132565cd0c3adc4575b882b","","130.83156566 BNB","0.00033111%","584"
"0xa6c197f77c83619972b7bc615d1ab4f49c478c93","","130.8 BNB","0.00033103%","1"
"0xe5eed3012de1dae27c9e4b81dbd416b9db95242d","","130.7496414 BNB","0.00033090%","15"
"0x112aacd1248a768c1c7615842397a824f56c0e46","","130.7408497 BNB","0.00033088%","9"
"0x21a3512a7dd1dab05b1796accfb1d72463048c74","","130.63738099 BNB","0.00033062%","19,864"
"0x566f78fe761c2e903c422a49803b4fd5067eda92","","130.58456197 BNB","0.00033048%","2"
"0xe6b13aa7220f8a04eadc9f6ea5220b727f28e4fb","","130.50458941 BNB","0.00033028%","29"
"0xd8a1763a3bfa8426d1af5172276b65d42e6f4041","","130.44193822 BNB","0.00033012%","2"
"0x544ea881302757d107ba6545068945f0ac40bd21","","130.44078339 BNB","0.00033012%","0"
"0xc242c95f0caa74cacd78a7d9dc9310f6c3fcc07c","","130.43047489 BNB","0.00033009%","9"
"0x9e27b5c71e6b818bacd592b0e98d4fdd9a6689d8","","130.22447264 BNB","0.00032957%","3"
"0xa354bbc9507d30f0c1f79fc981bbb57d17cde490","","130.208 BNB","0.00032953%","0"
"0x3756c4ffafdc55c8ae87a3311203ac864483ea53","","130.17682537 BNB","0.00032945%","2,445"
"0x0ffde7d0515f90d547f6cf85283b92d763889952","","130.1144695 BNB","0.00032930%","95"
"0x449d7813f8c8811eefe5958a95eb30ff84c97a22","","130.07654395 BNB","0.00032920%","138"
"0x47f3e39283660360dbba40db71ab14e7da9db145","","130 BNB","0.00032901%","0"
"0xe70f690909c3beb35711a334f09aac1ff5d5720f","","130 BNB","0.00032901%","0"
"0xfa9195327c5ca81324fc70eca3c7a124237feeb4","","130 BNB","0.00032901%","46"
"0x42bf1be8aa3bcf16c6171cd31acf3ba0085dc750","","129.94852194 BNB","0.00032888%","150"
"0xcbed1a5c8847de8b284f7cf5cf752b3b2e3b5112","","129.94096718 BNB","0.00032886%","947"
"0xf1b3ef70a6fb19f1b3ba1f77caa709ce442da97c","","129.86602888 BNB","0.00032867%","127"
"0x43fe378bbda2b8eb8274051d85847cb6e2595d66","","129.83988406 BNB","0.00032860%","12"
"0xf792e51163435920c5b340ffa2891e0d167895a6","","129.80542054 BNB","0.00032851%","2"
"0xd52de31a3d2e57194f79fe5f3bb7bd91302eaa61","","129.77883895 BNB","0.00032845%","521"
"0x0186111e993b5ab7bf567952001a6c51be966235","","129.74167024 BNB","0.00032835%","2"
"0xc2f0158e1c68e6a20828fad857a3368773d37573","","129.71964699 BNB","0.00032830%","11"
"0x356317258de2ce71d5be7c5ae90016c9315739e6","","129.70284986 BNB","0.00032825%","7"
"0x6b913e0fe1ababaec8be896a161b99a43e6737f4","","129.59679977 BNB","0.00032798%","3"
"0x7d3e32182e5f55b645be2c0f7a3c96c2f689510e","","129.57482597 BNB","0.00032793%","207"
"0x622eabce2df1c4c4cefa7cc96bf3b48f8ba04e0e","","129.36252608 BNB","0.00032739%","15"
"0xd4db422413f10f135d93872d86c4384803143e38","","129.29994204 BNB","0.00032723%","2"
"0xe88a9f4ce255a8370a8e6020039121a6dc665d94","","129.26054035 BNB","0.00032713%","98"
"0x3423527498c3f1fac237f0727c9fabccceb268cf","","129.25452456 BNB","0.00032712%","31,446"
"0x3535f63444ce3531771c405a3bc593b78a63d1d2","","129.18867122 BNB","0.00032695%","4"
"0x5de18bdb985d99b80e2d06198220572a75478a0a","","129.13078144 BNB","0.00032681%","1,245"
"0xb4a95ef0d71157fb94f65e592f24a767d20dfd65","","129.10760857 BNB","0.00032675%","0"
"0x9797d0644f4bd9075771532f20829641d7481e0d","","129.08157919 BNB","0.00032668%","8"
"0x04e706c3dcf76ac9e48b10a07882a8baab1b42b1","","129.0398783 BNB","0.00032658%","3"
"0xc8d4c216ecb01e22a7064dfc0e407cd2d1d4b7d4","","129.03943243 BNB","0.00032657%","2"
"0xf43b895fc3d212f92e1719c05d32e6404073d932","","129.01066938 BNB","0.00032650%","11"
"0x6238872a0bd9f0e19073695532a7ed77ce93c69e","","128.97879454 BNB","0.00032642%","3,646,539"
"0x932ba3b24177e56533b10d7c8f3b3b51b320a509","","128.89376211 BNB","0.00032621%","63"
"0x6c4e5db2dc13f7bd8f329bfb017f6b8a096014c2","","128.88033919 BNB","0.00032617%","173"
"0x74e07ed42d63c164af0b55da9f28d3c0bfe64e6a","","128.86034761 BNB","0.00032612%","16"
"0xc188a0e99ed891d1417cf711957a2f203acb97d5","","128.81059325 BNB","0.00032600%","2"
"0xe5d7257f3e2b28e09923779b55f39076422ab706","","128.80295127 BNB","0.00032598%","3"
"0xf1556137e7f45817e774096c5922f32c68ab15ae","","128.70765636 BNB","0.00032573%","89"
"0x60b71b6fc23138a4bb26fc3bc76c501229b1b37f","","128.66094401 BNB","0.00032562%","0"
"0x1028e8c9c6909b3d9f3beff94740440c7023fbe2","","128.65847388 BNB","0.00032561%","1"
"0x3e14602186dd9de538f729547b3918d24c823546","","128.56986077 BNB","0.00032539%","51,396""0xde927e2cc21c9d04b9d9380db4c9ed654a8a4ea2","","128.50777349 BNB","0.00032523%","3"
"0x9ca8ec69c7b52488348287a82e660ae2a5b3d08e","","128.47677028 BNB","0.00032515%","3"
"0x8a56377cbf3ee2ee0496ae0d48775955b0cb6778","","128.45285317 BNB","0.00032509%","15"
"0x2092a1586024e027585995c22d332d919870fc17","","128.4276002 BNB","0.00032503%","1,722"
"0x50354d9be109c5b0ba6d5cef0e9dc4062629aea5","","128.41576393 BNB","0.00032500%","3"
"0xd04fdf3d2cd573d85acfeeb4fce98841ed67c8db","","128.41363095 BNB","0.00032499%","0"
"0x0182a0e7beb910bc6798afc013edcbbbce890a54","","128.4103719 BNB","0.00032498%","16"
"0xfe8ee8043398dccc1e2128c0925f04fd78064e09","","128.38812106 BNB","0.00032493%","705"
"0xcf9f991b14620f5ad144eec11f9bc7bf08987622","PornRocket: PORNROCKET Token","128.34086754 BNB","0.00032481%","135,293"
"0x231167e1cfbf5fed2d0d468c5f2f6f018adf66e5","","128.20279287 BNB","0.00032446%","6"
"0x7c61265e8bdc3b0e1935ee437e77c4498b4a8f64","","128.20208741 BNB","0.00032446%","6"
"0x7b83ec4ccc39091b343340cfbe8a02bb497ef195","","128.16817832 BNB","0.00032437%","2"
"0x54626300818e5c5b44db0fcf45ba4943ca89a9e2","","128.1626283 BNB","0.00032436%","19,444"
"0x1fe7376f27025936c2f111ed9a5b8ec7e0319dce","","128.1490448 BNB","0.00032432%","931"
"0xe2aef4662ac09bae341b659478bdd98784b06446","","128.1395 BNB","0.00032430%","1"
"0x02d09c05ae473690c623b8f8a6f271ba0bdd8c53","","128.12486514 BNB","0.00032426%","5"
"0xce93f9827813761665ce348e33768cb1875a9704","Fake_Phishing1994","128.11573221 BNB","0.00032424%","3,325,154"
"0xc10bfd966ad84fab41683a37ff3252de1b59dd71","","128.09485737 BNB","0.00032418%","7"
"0xdf3982ca660c3c6c0c2edcbde1a36cdc2e67400d","","128.07300925 BNB","0.00032413%","1"
"0x0ad459e2184ec0d781785d5a22c7aec590d06f0b","","128.00419591 BNB","0.00032395%","348,782"
"0xdd8fb87532bdccd8069fc458b86e9c8c4a2af60f","","128.00078147 BNB","0.00032395%","0"
"0xc374da081a35a773036cf2fc9e83b8023262c22e","","127.9518618 BNB","0.00032382%","6"
"0x7187eb5cf4f3f349323374a346255bbceb2cd801","","127.94458881 BNB","0.00032380%","1,096"
"0x66cb2d528a3380bd919245d8812b45b03d421ce5","","127.9284085 BNB","0.00032376%","19,397"
"0x5d80b049fa92c881fd271b3a8974cd2ac338b513","","127.90588836 BNB","0.00032371%","335"
"0x485e39e6365cb92b42704d9905327e51e25ff22a","","127.78832611 BNB","0.00032341%","23"
"0x6764d6fa1e9c3b2b1002942561dadf1a04856f2a","","127.69452458 BNB","0.00032317%","43"
"0x14d954c1435d19c326a6649ddd50e50fa0bb15f5","","127.65352149 BNB","0.00032307%","4"
"0x1c306dd7b8c6e3f474ff256d035d66facff69c5f","","127.60925128 BNB","0.00032295%","2"
"0xc88c5b8951dd877afe5558a48450d0ef18121283","","127.60619961 BNB","0.00032295%","1"
"0x471ac755ac40008e388294c816db87f92ac591fa","","127.60572158 BNB","0.00032295%","1"
"0xc75f7ae26763d2fb81f7016e0ba9424dcf3986a1","","127.59640747 BNB","0.00032292%","14"
"0xaa57af64a33ac96527da90d44c6a8af54eea7037","","127.43707984 BNB","0.00032252%","1"
"0x10e0627511e32bb528aae31dabd1e5593520eafb","","127.41685948 BNB","0.00032247%","14"
"0x6f1574d609f34ab192497631a4c85998365b050d","","127.38262751 BNB","0.00032238%","2,029"
"0xc5161ae3437c08036b98bdb58cfe6bbff876c177","","127.26224843 BNB","0.00032208%","3"
"0x12cfb5d0217f6679f50ce2a29012dab15e750e10","","126.92217359 BNB","0.00032122%","4"
"0xa7c423840872e6abd0096f9cf61cf2cdf938cf6d","","126.86291667 BNB","0.00032107%","20"
"0x4a624a27d225fc8fd0820056ad724de4e0f2a998","","126.8130041 BNB","0.00032094%","2"
"0x22b6cea149812b42e261f56e55cfbd1eaf7bda72","","126.72242445 BNB","0.00032071%","3"
"0x334ff39de9139c06d9dee6b25e07f29eb3948f9e","","126.69469701 BNB","0.00032064%","17"
"0x3656eaac6cb7487f19d8a45a37e1d5bc05d52253","","126.6901 BNB","0.00032063%","1"
"0x32ec213d0c92d0fdb3cc8982dffb55979a08af07","","126.60740841 BNB","0.00032042%","2"
"0x4fb11ff8254087e3754c6492fcab6ebe071afcfd","","126.58857407 BNB","0.00032037%","10"
"0x4fabb145d64652a948d72533023f6e7a623c7c53","","126.48044564 BNB","0.00032010%","3,741"
"0x3c00f8fcc8791fa78daa4a480095ec7d475781e2","SafeStar: SAFESTAR Token","126.46398512 BNB","0.00032006%","117,205"
"0xf67f7dc073d497d886384bedc1b387504e19de9a","","126.46199433 BNB","0.00032005%","11"
"0x4fa0bc462dd83062f25d5692994347d59fda60bb","Oxbull Tech: Deployer","126.43542892 BNB","0.00031998%","776"
"0x900792102518d175def47414d8640d24749bfa70","","126.43169947 BNB","0.00031997%","3"
"0x91bbaa4276da10b78f49e4e80f6d75f8d6a0de9e","","126.41757806 BNB","0.00031994%","1"
"0x828d0d7dc435aaeaf892c72e32c7d6478c6fcee7","","126.21140331 BNB","0.00031942%","570"
"0x5c37bdfbc83ab7d38aaa73869b2ebe958edf78c1","","126.20582136 BNB","0.00031940%","2"
"0xd73b3dc5fc3394c99fa6cd8f44d5ebdbbb5ab824","","126.16137109 BNB","0.00031929%","2"
"0xb4fba4888a5eff529214c95897afca34aecd3d3d","","126.15 BNB","0.00031926%","1"
"0x5a0a2cc5630f137fe05c3bee7d12f4825215e2d1","","126.1001 BNB","0.00031914%","1"
"0xde7d7f029631f621015ce59b4fd618dfee0488a1","","126.0688746 BNB","0.00031906%","33"
"0x7bb6b489da8a1891d6f095851c92cf6a96960ef6","","126.01911893 BNB","0.00031893%","3"
"0x56653f7e77dfac30e82b6846f8f15cf285d8f2cd","","126 BNB","0.00031888%","1"
"0x8c4c4413b0477d5b56e3fa252e6dbe8b685458da","","125.99757698 BNB","0.00031888%","29"
"0x4bc2bfe423ac1c24e54eff71cbf828874d8c29ed","","125.93276707 BNB","0.00031871%","12"
"0x4259eebb236a57a20068b3d3f3a065397bc7a879","","125.90804827 BNB","0.00031865%","1"
"0xd3a22590f8243f8e83ac230d1842c9af0404c4a1","","125.90511567 BNB","0.00031864%","57"
"0xd461cf004eda0ddb0028b831b62bf38b3a6d1e5a","","125.85082646 BNB","0.00031850%","1"
"0xdab4272144506894ddc2e09b75b3bf384d749c45","","125.84011655 BNB","0.00031848%","194"
"0x3fd88fff3e77e12b82ed4e9069dabc5e184588af","","125.83074786 BNB","0.00031845%","3"
"0x89fb000b04fb8af7f0754228b22d07aa52b4846b","","125.76038624 BNB","0.00031828%","81"
"0xc72f3295b7fe847ec99e3a3c6dd6e90db5e1061b","","125.75838449 BNB","0.00031827%","53,840"
"0x686c626e48bfc5dc98a30a9992897766fed4abd3","","125.7123678 BNB","0.00031815%","739"
"0xda5951212b45d310b1aeb92f37698569dc84fde2","","125.6971 BNB","0.00031812%","1"
"0xb20698fbb372f87ed8c4eb7dc2c4f290c929999f","","125.69086186 BNB","0.00031810%","16"
"0x967963990f0d0c05ab20a80e37d23bab7f8a4b9f","","125.62816306 BNB","0.00031794%","30"
"0xc1bc1a15ec7c869a46205e402531fecffd04ca5e","","125.58562396 BNB","0.00031783%","1"
"0xce3ffcd1ed1fadbbf17be0e75facedbc6aee710b","","125.58224807 BNB","0.00031782%","2"
"0x53500b4d207c4c2e3bae2551f46bf41ba4db4e8c","","125.54936032 BNB","0.00031774%","8"
"0x357fb29ac800fa1b72853adb5fcb23dc15b21d36","","125.5403252 BNB","0.00031772%","1,056"
"0x1c6b69baeba2fc4ee762a2a94623a1d7cc5260e8","","125.53687863 BNB","0.00031771%","2"
"0x27e0d6fe24637138d2f0c9157ec71b42cff58d7f","","125.41193867 BNB","0.00031739%","1"
"0x51bff6543c3845568168db07153f154ba2281402","","125.30763898 BNB","0.00031713%","45"
"0x72f71ea7e1e68796158f90d17f43776b6f49e2b1","","125.3 BNB","0.00031711%","0"
"0xf4ccfa73098dfba5670fd305eeb0b1f8bcafd903","","125.24980453 BNB","0.00031698%","2"
"0xf442a7d9cfac4dbb28aecedaaaa8cfc39305cbe3","","125.23158596 BNB","0.00031694%","54"
"0xe94db0c32f25dd2328471e96ac99c42ebebc4dc6","","125.22870011 BNB","0.00031693%","4"
"0x19831f4dc089dbf2b8f87a94dc2c6cea88d136e0","","125.1546277 BNB","0.00031674%","20"
"0xb50f78cfd99ac1b22cb25f8964e278e7bd7e3432","","125.14181167 BNB","0.00031671%","1,025"
"0x2878b77f3222f0e2a93bf778971889e1138d13ad","","125.1052441 BNB","0.00031662%","99"
"0xd50dda11b82b4184edbef3b1ff6ca64973ca19ca","","125.0813036 BNB","0.00031656%","19"
"0x5cb2a75c031642160cb37b86c15b97ce28aeb8d9","","125.0095 BNB","0.00031638%","1"
"0xf83cac107a92046dd99cd5af63b978848bf9f0a4","","125.002675 BNB","0.00031636%","0"
"0xafe0f023d53420145db0156259e994ba6b86726a","","125.0000025 BNB","0.00031635%","2"
"0x4208cbb68b41bcfe09a399d3c4257afcc0ef9812","","125 BNB","0.00031635%","2"
"0x141e93f419b07c455d673c5d0e9e915061d399f9","","124.998 BNB","0.00031635%","1"
"0xe98428af75219a1a980361ea66407aeb27f3cd7c","","124.83197036 BNB","0.00031593%","4"
"0x308ca2aa115360272bae325f68189a0ffb94bf7f","","124.73719348 BNB","0.00031569%","177"
"0x892081cb5e545fbe1a969fd3329c3e10f5c7dca4","","124.7307308 BNB","0.00031567%","2"
"0xa25c0176b75942a0bb6c58147b80e5ef67fd6d51","","124.5985588 BNB","0.00031534%","0"
"0xf43accfb5b3c59b98af552d1bdd4059fc4106642","","124.58554844 BNB","0.00031530%","11"
"0x014361e910de981b34acfdbe43f8940af977da56","","124.55177076 BNB","0.00031522%","104,883"
"0x398c521d8626253bc65f981754290d0e7b1889d8","","124.34855821 BNB","0.00031470%","41"
"0xcbd6541001c7f81213326a369b4cc7db4857aa2e","","124.33021886 BNB","0.00031466%","105,289"
"0x58012c78ce5d955a8fe59792bfdadeef64d966fc","","124.32656922 BNB","0.00031465%","17""0xa000b9651da03017671d069334a9220b83dbe122","","124.25622301 BNB","0.00031447%","64"
